metagenome_origin	seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2229_length_2624_cov_20.678863	2624	No terminal repeats	4	11	0.9825	NA	2	3.0904	MOBP1	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_13159_length_2625_cov_9.288327	2625	No terminal repeats	2	11	0.9629	NA	1	1.7183	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2016_length_2633_cov_17.830489	2633	No terminal repeats	3	11	0.9822	NA	2	2.8578	MOBP1	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_11243_length_2660_cov_10.413052	2660	No terminal repeats	1	11	0.9708	NA	1	1.3449	MOBP1	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3083_length_2669_cov_26.127391	2669	No terminal repeats	4	11	0.9942	NA	3	3.6036	MOBP1	NA
220809_MW_S9_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_2007_length_2703_cov_5.279079	2703	No terminal repeats	5	11	0.9872	NA	2	2.9406	MOBP1	NA
220805_BK_F1_DNA_brine_contigs_plasmid_summary.tsv	NODE_3078_length_2732_cov_8.483750	2732	No terminal repeats	4	11	0.9514	NA	2	2.9406	MOBP1	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2022_length_2735_cov_34.809701	2735	No terminal repeats	3	11	0.9886	NA	2	2.8578	MOBP1	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4052_length_2736_cov_8.069004	2736	No terminal repeats	2	11	0.9927	NA	2	3.2196	MOBP1	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_2561_length_2755_cov_12.225185	2755	No terminal repeats	4	11	0.9877	NA	2	4.2621	MOBP1	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_4225_length_2827_cov_19.928211	2827	No terminal repeats	3	11	0.9864	NA	2	3.0904	MOBP1	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_6569_length_2907_cov_6.659888	2907	No terminal repeats	5	11	0.9554	NA	2	2.8922	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1548_length_2928_cov_68.780717	2928	No terminal repeats	4	11	0.9925	NA	2	3.3834	MOBP1	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3437_length_2949_cov_15.735660	2949	No terminal repeats	4	11	0.9844	NA	2	3.0904	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1498_length_2967_cov_49.587225	2967	No terminal repeats	5	11	0.9861	NA	2	3.4892	MOBP1	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2356_length_2992_cov_19.160027	2992	No terminal repeats	3	11	0.9917	NA	2	2.9974	MOBP1	NA
220813_LF_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1118_length_3028_cov_8.775311	3028	No terminal repeats	3	11	0.9932	NA	3	4.5288	MOBP1	NA
220806_BK_F5_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2961_length_3057_cov_8.825783	3057	No terminal repeats	2	11	0.9935	NA	2	3.0037	MOBP1	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2557_length_3058_cov_6.389610	3058	No terminal repeats	3	11	0.985	NA	2	3.4339	MOBP1	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_9737_length_3060_cov_37.100166	3060	No terminal repeats	2	11	0.9962	NA	2	3.4339	MOBP1	NA
220808_BK_F13_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_7119_length_3064_cov_5.950482	3064	No terminal repeats	5	11	0.7599	NA	1	1.3449	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1297_length_3132_cov_191.348716	3132	No terminal repeats	4	11	0.9947	NA	3	3.6036	MOBP1	NA
220809_MW_S9_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_1228_length_3145_cov_4.456634	3145	No terminal repeats	4	11	0.99	NA	2	3.6154	MOBP1	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_1744_length_3161_cov_9.534449	3161	No terminal repeats	3	11	0.9897	NA	2	2.9974	MOBP1	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_1485_length_3161_cov_79.106568	3161	No terminal repeats	5	11	0.9938	NA	2	3.6988	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1222_length_3210_cov_85.333756	3210	No terminal repeats	5	11	0.9949	NA	2	3.6988	MOBP1	NA
220805_BK_F1_DNA_brine_contigs_plasmid_summary.tsv	NODE_1794_length_3304_cov_18.544783	3304	No terminal repeats	5	11	0.9921	NA	2	3.7557	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1100_length_3336_cov_20.468150	3336	No terminal repeats	5	11	0.9881	NA	2	3.546	MOBP1	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_5526_length_3348_cov_5.153659	3348	No terminal repeats	2	11	0.9539	NA	1	1.3449	MOBP1	NA
220806_BK_F6D_DNA_brine_contigs_plasmid_summary.tsv	NODE_6809_length_3348_cov_5.461889	3348	No terminal repeats	5	11	0.968	NA	1	1.3449	MOBP1	NA
220805_BK_F1_DNA_brine_contigs_plasmid_summary.tsv	NODE_1615_length_3427_cov_16.928529	3427	No terminal repeats	5	11	0.9859	NA	2	3.6154	MOBP1	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_4304_length_3433_cov_11.496152	3433	No terminal repeats	2	11	0.9897	NA	1	3.4366	MOBP1	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3076_length_3445_cov_11.779056	3445	No terminal repeats	4	11	0.9896	NA	2	2.9974	MOBP1	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3064_length_3455_cov_20.457647	3455	No terminal repeats	7	11	0.9911	NA	2	3.6988	MOBP1	NA
220815_LF_B3_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_4669_length_3527_cov_11.216302	3527	No terminal repeats	2	11	0.8088	NA	1	1.3449	MOBP1	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2877_length_3534_cov_105.812015	3534	No terminal repeats	4	11	0.9899	NA	2	5.1521	MOBP1	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1535_length_3546_cov_54.920940	3546	No terminal repeats	5	11	0.9931	NA	2	4.8244	MOBP1	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2823_length_3595_cov_11.562147	3595	No terminal repeats	5	11	0.9869	NA	3	4.6976	MOBP1	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2860_length_3627_cov_9.572788	3627	DTR	6	11	0.9951	NA	3	4.4446	MOBP1	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2201_length_3634_cov_36.743504	3634	No terminal repeats	4	11	0.991	NA	1	3.0098	MOBP1	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2194_length_3640_cov_92.068340	3640	No terminal repeats	4	11	0.9896	NA	2	3.4064	MOBP1	NA
220813_LF_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_636_length_3648_cov_7.309212	3648	No terminal repeats	6	11	0.9945	NA	3	4.4446	MOBP1	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2127_length_3699_cov_12.384742	3699	No terminal repeats	6	11	0.9916	NA	2	3.546	MOBP1	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_1063_length_3704_cov_91.191559	3704	No terminal repeats	6	11	0.9916	NA	3	4.4185	MOBP1	NA
220805_BK_F1_DNA_brine_contigs_plasmid_summary.tsv	NODE_1267_length_3721_cov_9.256137	3721	No terminal repeats	7	11	0.9835	NA	2	4.9743	MOBP1	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4371_length_3797_cov_21.186799	3797	No terminal repeats	3	11	0.9957	NA	1	4.2732	MOBP1	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1957_length_3845_cov_11.092084	3845	No terminal repeats	6	11	0.9905	NA	3	4.1522	MOBP1	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_988_length_3850_cov_13.493281	3850	No terminal repeats	6	11	0.9931	NA	3	5.4737	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_770_length_3864_cov_59.478078	3864	No terminal repeats	4	11	0.9869	NA	3	4.0784	MOBP1	NA
220805_BK_F1_DNA_brine_contigs_plasmid_summary.tsv	NODE_1132_length_3865_cov_9.235958	3865	No terminal repeats	5	11	0.9924	NA	2	4.3882	MOBP1	NA
220808_BK_F15_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4201_length_3892_cov_12.649205	3892	No terminal repeats	3	11	0.9874	NA	2	3.4339	MOBP1	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1214_length_3914_cov_62.625551	3914	No terminal repeats	5	11	0.9875	NA	3	3.8699	MOBP1	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_6109_length_3961_cov_93.251152	3961	No terminal repeats	6	11	0.9868	NA	2	3.6038	MOBP1	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_916_length_3961_cov_9.595238	3961	No terminal repeats	6	11	0.9939	NA	3	4.1522	MOBP1	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_3502_length_3992_cov_41.337821	3992	No terminal repeats	6	11	0.9904	NA	2	3.6038	MOBP1	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2365_length_3993_cov_20.265617	3993	No terminal repeats	5	11	0.9931	NA	3	4.1522	MOBP1	NA
220812_MW_F12_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_1160_length_4046_cov_10.027061	4046	No terminal repeats	3	11	0.9695	NA	2	2.9974	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_655_length_4120_cov_38.321525	4120	No terminal repeats	6	11	0.9935	NA	3	4.2789	MOBP1	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2269_length_4257_cov_22.886007	4257	DTR	5	11	0.9958	NA	3	4.6281	MOBP1	NA
220809_MW_S9_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_428_length_4357_cov_6.235239	4357	No terminal repeats	6	11	0.99	NA	3	4.4185	MOBP1	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_738_length_4366_cov_66.901879	4366	No terminal repeats	6	11	0.9917	NA	3	4.9251	MOBP1	NA
220805_MW_S3_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3293_length_4402_cov_7.827927	4402	No terminal repeats	5	11	0.9656	NA	2	2.4239	MOBP1	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1977_length_4408_cov_32.840799	4408	No terminal repeats	7	11	0.9903	NA	3	4.9388	MOBP1	NA
220813_LF_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_345_length_4464_cov_13.167385	4464	No terminal repeats	6	11	0.992	NA	3	4.2789	MOBP1	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2108_length_4464_cov_20.237015	4464	No terminal repeats	6	11	0.993	NA	3	4.2789	MOBP1	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_888_length_4464_cov_32.359038	4464	No terminal repeats	6	11	0.9932	NA	3	4.2789	MOBP1	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2086_length_4502_cov_34.268046	4502	No terminal repeats	7	11	0.9861	NA	3	4.4185	MOBP1	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_682_length_4535_cov_36.026339	4535	DTR	6	11	0.9923	NA	3	4.2789	MOBP1	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_625_length_4535_cov_13.916071	4535	DTR	6	11	0.9923	NA	3	4.2789	MOBP1	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1872_length_4559_cov_55.448046	4559	DTR	7	11	0.9857	NA	2	4.3882	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_507_length_4560_cov_62.747392	4560	No terminal repeats	7	11	0.9917	NA	3	4.685	MOBP1	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2015_length_4604_cov_12.335678	4604	DTR	7	11	0.9923	NA	3	4.9251	MOBP1	NA
220813_LF_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_317_length_4635_cov_22.437991	4635	No terminal repeats	6	11	0.9891	NA	3	4.4185	MOBP1	NA
220809_MW_S9_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_313_length_4788_cov_7.530530	4788	DTR	6	11	0.9937	NA	3	4.685	MOBP1	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3864_length_4839_cov_11.005853	4839	No terminal repeats	7	11	0.9866	NA	1	1.1379	MOBP1	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1919_length_4840_cov_9.522466	4840	No terminal repeats	6	11	0.9466	NA	1	3.0617	MOBP1	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_2329_length_4975_cov_36.597561	4975	No terminal repeats	4	11	0.9881	NA	2	5.1521	MOBP1	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1713_length_5019_cov_4.604754	5019	No terminal repeats	4	11	0.9908	NA	2	5.1521	MOBP1	NA
220805_BK_F1_DNA_brine_contigs_plasmid_summary.tsv	NODE_546_length_5020_cov_25.919637	5020	DTR	7	11	0.9899	NA	3	4.836	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_404_length_5035_cov_157.162450	5035	DTR	6	11	0.9923	NA	3	4.5288	MOBP1	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2876_length_5084_cov_7.047326	5084	No terminal repeats	4	11	0.9956	NA	1	5.9915	MOBP1	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_1014_length_5253_cov_62.001731	5253	No terminal repeats	8	11	0.9887	NA	3	4.0784	MOBP1	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_2344_length_5307_cov_11.048363	5307	No terminal repeats	5	11	0.9355	NA	1	3.0617	MOBP1	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5690_length_5367_cov_29.214044	5367	No terminal repeats	4	11	0.9959	NA	1	5.9915	MOBP1	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_5627_length_5408_cov_16.181207	5408	No terminal repeats	8	11	0.9622	NA	1	1.1041	MOBP1	NA
220809_MW_S9_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_192_length_5599_cov_9.061688	5599	No terminal repeats	7	11	0.9929	NA	4	6.0566	MOBP1	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_1418_length_5620_cov_16.531716	5620	No terminal repeats	6	11	0.9876	NA	2	1.1834	MOBP1	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1298_length_5645_cov_17.297853	5645	No terminal repeats	7	11	0.9894	NA	4	4.8424	MOBP1	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3093_length_6145_cov_70.971593	6145	No terminal repeats	9	11	0.9874	NA	2	4.9757	MOBP1	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_708_length_6170_cov_23.685854	6170	No terminal repeats	11	11	0.9886	NA	3	4.8843	MOBP1	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_348_length_6524_cov_15.840779	6524	No terminal repeats	9	11	0.9957	NA	4	5.9487	MOBP1	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_343_length_6551_cov_21.561422	6551	DTR	10	11	0.9918	NA	4	5.5881	MOBP1	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2021_length_6752_cov_18.828879	6752	No terminal repeats	9	11	0.9895	NA	2	6.694	MOBP1	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_579_length_6827_cov_27.372120	6827	No terminal repeats	9	11	0.9847	NA	2	3.5569	MOBP1	NA
220815_LF_B1_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_747_length_6960_cov_64.704127	6960	DTR	7	11	0.9888	NA	2	5.5713	MOBP1	NA
220811_JW_F20_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_491_length_8111_cov_8.476787	8111	No terminal repeats	10	11	0.9945	NA	2	3.2487	MOBP1	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_872_length_8126_cov_8.685417	8126	No terminal repeats	10	11	0.9886	NA	2	6.694	MOBP1	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_2066_length_8497_cov_17.000474	8497	No terminal repeats	10	11	0.9743	NA	2	6.694	MOBP1	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_1114_length_8797_cov_47.776024	8797	No terminal repeats	11	11	0.9915	NA	2	4.9757	MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_122_length_9182_cov_29.886600	9182	No terminal repeats	11	11	0.9916	NA	5	7.5256	MOBP1	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_1638_length_9736_cov_15.404090	9736	No terminal repeats	7	11	0.9896	NA	2	7.1182	MOBP1	NA
220805_MW_S4_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1012_length_10513_cov_11.160929	10513	No terminal repeats	9	11	0.992	NA	1	3.0751	MOBP1	NA
220807_MW_S7_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_10581_length_2024_cov_6.205180	2024	ITR	2	11	0.9274	NA	2	2.6223	MOBP1;MOBP1	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_429_length_5225_cov_6.216054	5225	No terminal repeats	7	11	0.9959	NA	5	7.3852	MOBP1;MOBP1	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_498_length_5639_cov_29.036533	5639	DTR	8	11	0.9899	NA	4	6.9918	MOBP1;MOBP1	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_265_length_6619_cov_19.343845	6619	No terminal repeats	8	11	0.9943	NA	5	7.0928	MOBP1;MOBP1	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_860_length_7318_cov_19.380284	7318	DTR	8	11	0.9924	NA	5	7.8171	MOBP1;MOBP1	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_826_length_7522_cov_24.863801	7522	DTR	10	11	0.9917	NA	5	9.864	MOBP1;MOBP1	NA
220811_JW_F21_DNA_Brine_contigs_plasmid_summary.tsv	NODE_160_length_7771_cov_61.443624	7771	No terminal repeats	10	11	0.991	NA	5	7.6588	MOBP1;MOBP1	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_172_length_8269_cov_30.083516	8269	DTR	11	11	0.9885	NA	6	8.2884	MOBP1;MOBP1	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_332_length_8982_cov_43.200067	8982	No terminal repeats	11	11	0.9936	NA	6	9.2533	MOBP1;MOBP1	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_159_length_9379_cov_91.810596	9379	DTR	9	11	0.9932	NA	6	8.39	MOBP1;MOBP1	NA
220809_MW_F8_DNA_BrineB_A_contigs_plasmid_summary.tsv	NODE_17_length_91348_cov_10.690655	91348	No terminal repeats	80	11	0.9913	NA	14	37.4085	MOBP1;MOBP1;T_virB10;T_virB9;T_virB8;T_virB6;virb4;T_virB3;T_virB2	NA
220815_LF_B2_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_4965_length_4943_cov_13.919804	4943	No terminal repeats	3	11	0.9131	NA	1	0	MOBP1;T_virB11	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1091_length_9391_cov_24.073586	9391	No terminal repeats	7	11	0.9888	NA	2	2.9691	MOBP1;T_virB6	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_885_length_9966_cov_35.825749	9966	No terminal repeats	7	11	0.9907	NA	2	2.9691	MOBP1;T_virB6	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_114_length_36658_cov_11.830041	36658	No terminal repeats	37	11	0.9928	NA	10	17.0022	MOBP1;T_virB6;T_virB11;T_virB10;T_virB9;T_virB8;virb4;T_virB3;T_virB2	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_22_length_102928_cov_109.869548	102928	No terminal repeats	113	11	0.9919	NA	13	59.0833	MOBP1;T_virB6;T_virB11;T_virB10;T_virB9;T_virB8;virb4;T_virB3;T_virB2;MOBP1	NA
220808_BK_F11_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_91_length_34812_cov_16.906033	34812	No terminal repeats	37	11	0.9909	NA	9	17.2801	MOBP1;T_virB6;T_virB11;T_virB10;T_virB9;virb4;T_virB3;T_virB2	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_3879_length_2080_cov_42.388642	2080	No terminal repeats	2	11	0.9457	NA	1	1.692	MOBQ	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_5506_length_2113_cov_26.442663	2113	No terminal repeats	2	11	0.9357	NA	1	1.692	MOBQ	NA
220816_LF_B5_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_10943_length_2120_cov_10.590315	2120	No terminal repeats	3	11	0.9785	NA	2	3.2373	MOBQ	NA
220816_LF_B6_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1466_length_2400_cov_10.999574	2400	No terminal repeats	2	11	0.9955	NA	2	3.2373	MOBQ	NA
220811_JW_F19_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_6277_length_2436_cov_6.897102	2436	No terminal repeats	3	11	0.983	NA	2	3.0347	MOBQ	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_3781_length_2453_cov_172.515013	2453	No terminal repeats	3	11	0.9474	NA	1	1.692	MOBQ	NA
220811_MW_F13_DNA_Brine_B_contigs_plasmid_summary.tsv	NODE_5486_length_2537_cov_6.729251	2537	No terminal repeats	3	11	0.9934	NA	2	3.2373	MOBQ	NA
220805_BK_F1_DNA_brine_contigs_plasmid_summary.tsv	NODE_3760_length_2538_cov_12.924285	2538	No terminal repeats	3	11	0.9864	NA	2	3.2518	MOBQ	NA
220807_BK_F8_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_9077_length_2553_cov_4.728183	2553	No terminal repeats	4	11	0.9905	NA	2	3.0347	MOBQ	NA
220807_MW_S8_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_6569_length_2686_cov_5.637780	2686	No terminal repeats	4	11	0.9925	NA	2	3.4086	MOBQ	NA
220812_MW_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_3994_length_2841_cov_20.758435	2841	No terminal repeats	2	11	0.9919	NA	2	3.2518	MOBQ	NA
220816_LF_B6_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_987_length_2847_cov_8.030802	2847	No terminal repeats	4	11	0.9916	NA	2	3.4086	MOBQ	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_4059_length_2896_cov_7.857445	2896	No terminal repeats	3	11	0.9883	NA	2	2.9774	MOBQ	NA
220806_BK_F6E_DNA_brine_contigs_plasmid_summary.tsv	NODE_13437_length_2906_cov_5.557699	2906	No terminal repeats	3	11	0.9925	NA	1	3.2077	MOBQ	NA
220813_LF_F9_DNA_Brine_contigs_plasmid_summary.tsv	NODE_1191_length_2957_cov_110.569263	2957	No terminal repeats	3	11	0.9942	NA	2	4.956	MOBQ	NA
220809_MW_S9_DNA_BrineC_A_contigs_plasmid_summary.tsv	NODE_2507_length_2990_cov_9.466099	2990	No terminal repeats	3	11	0.9592	NA	2	3.0492	MOBQ	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_1992_length_3017_cov_15.861918	3017	No terminal repeats	4	11	0.9688	NA	1	3.202	MOBQ	NA
220805_BK_F3_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3068_length_3103_cov_40.532152	3103	No terminal repeats	3	11	0.9823	NA	2	3.2518	MOBQ	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_2089_length_3132_cov_12.604160	3132	No terminal repeats	3	11	0.9644	NA	1	1.692	MOBQ	NA
220812_MW_F11_DNA_Brine_A_contigs_plasmid_summary.tsv	NODE_2396_length_3161_cov_10.920155	3161	No terminal repeats	5	11	0.9953	NA	2	5.1286	MOBQ	NA
220814_MW_F9_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_1715_length_3177_cov_72.168482	3177	No terminal repeats	4	11	0.9203	NA	2	3.2518	MOBQ	NA
220808_BK_F10_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_1309_length_3354_cov_11.936647	3354	No terminal repeats	5	11	0.9796	NA	2	3.2518	MOBQ	NA
220816_LF_B4_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_3095_length_3386_cov_48.482137	3386	No terminal repeats	4	11	0.9884	NA	2	3.2373	MOBQ	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1618_length_3468_cov_27.722824	3468	No terminal repeats	4	11	0.9364	NA	1	3.202	MOBQ	NA
220808_BK_F9_DNA_brine_A_contigs_plasmid_summary.tsv	NODE_1568_length_3518_cov_24.667340	3518	No terminal repeats	6	11	0.9665	NA	2	3.2518	MOBQ	NA
220811_MW_F14_DNA_Brine_C_contigs_plasmid_summary.tsv	NODE_4128_length_3563_cov_43.056157	3563	No terminal repeats	3	11	0.9719	NA	1	1.692	MOBQ	NA
220808_BK_F14_DNA_brine_C_contigs_plasmid_summary.tsv	NODE_6796_length_3682_cov_33.645161	3682	No terminal repeats	5	11	0.9915	NA	2	3.4086	MOBQ	NA
220805_MW_S1_DNA_Brine_contigs_plasmid_summary.tsv	NODE_2662_length_3721_cov_33.334970	3721	No terminal repeats	4	11	0.9326	NA	1	1.692	MOBQ	NA
220816_LF_B7_DNA_brine_B_contigs_plasmid_summary.tsv	NODE_8439_length_3777_cov_7.275390	3777	No terminal repeats	4	11	0.9918	NA	1	3.4103	MOBQ	NA
